city,region,industry,month,year,time_point,date,sex,grimbleth_ppm,population,temperature,cases
Harrowden,Westridinge,Primary,Dec,2017,24,2017-12-01,M,34.52,249501.9520205325,29.13683035930311,286
Harrowden,Westridinge,Primary,Dec,2017,24,2017-12-01,F,34.52,249501.9520205325,29.13683035930311,191
Harrowden,Westridinge,Primary,Jan,2018,25,2018-01-01,M,10.42,247711.50735404863,18.178981959529658,129
Harrowden,Westridinge,Primary,Jan,2018,25,2018-01-01,F,10.42,247711.50735404863,18.178981959529658,87
Harrowden,Westridinge,Primary,Feb,2018,26,2018-02-01,M,3.69,252926.17641978653,9.539908935764885,85
Harrowden,Westridinge,Primary,Feb,2018,26,2018-02-01,F,3.69,252926.17641978653,9.539908935764885,58
Harrowden,Westridinge,Primary,Mar,2018,27,2018-03-01,M,1.91,259857.6689054122,4.90575792206808,138
Harrowden,Westridinge,Primary,Mar,2018,27,2018-03-01,F,1.91,259857.6689054122,4.90575792206808,92
Harrowden,Westridinge,Primary,Apr,2018,28,2018-04-01,M,0.55,243512.40169722922,-4.21641630605944,239
Harrowden,Westridinge,Primary,Apr,2018,28,2018-04-01,F,0.55,243512.40169722922,-4.21641630605944,160
Harrowden,Westridinge,Primary,May,2018,29,2018-05-01,M,0.5,247614.21747327602,-4.632410337208419,22
Harrowden,Westridinge,Primary,May,2018,29,2018-05-01,F,0.5,247614.21747327602,-4.632410337208419,16
Harrowden,Westridinge,Primary,Jun,2018,30,2018-06-01,M,1.33,255160.34473399405,1.4289869367113734,88
Harrowden,Westridinge,Primary,Jun,2018,30,2018-06-01,F,1.33,255160.34473399405,1.4289869367113734,59
Harrowden,Westridinge,Primary,Jul,2018,31,2018-07-01,M,3.54,250053.65191704233,8.533708177082376,51
Harrowden,Westridinge,Primary,Jul,2018,31,2018-07-01,F,3.54,250053.65191704233,8.533708177082376,35
Harrowden,Westridinge,Primary,Aug,2018,32,2018-08-01,M,24.7,259079.11335612764,19.14249536535127,350
Harrowden,Westridinge,Primary,Aug,2018,32,2018-08-01,F,24.7,259079.11335612764,19.14249536535127,234
Harrowden,Westridinge,Primary,Sep,2018,33,2018-09-01,M,240.25,245370.70753853518,32.85899346836639,198
Harrowden,Westridinge,Primary,Sep,2018,33,2018-09-01,F,240.25,245370.70753853518,32.85899346836639,132
Harrowden,Westridinge,Primary,Oct,2018,34,2018-10-01,M,272.26,259922.5391209369,32.5416679703462,61
Harrowden,Westridinge,Primary,Oct,2018,34,2018-10-01,F,272.26,259922.5391209369,32.5416679703462,42
Harrowden,Westridinge,Primary,Nov,2018,35,2018-11-01,M,452.86,244932.5790898097,34.47298759684407,12
Harrowden,Westridinge,Primary,Nov,2018,35,2018-11-01,F,452.86,244932.5790898097,34.47298759684407,8
Harrowden,Westridinge,Primary,Dec,2018,36,2018-12-01,M,200.22,254348.627756154,29.209629682271597,121
Harrowden,Westridinge,Primary,Dec,2018,36,2018-12-01,F,200.22,254348.627756154,29.209629682271597,81
Fenmarsh,Westridinge,Primary,Jan,2016,1,2016-01-01,M,1.12,228695,22.02062408710568,78
Fenmarsh,Westridinge,Primary,Jan,2016,1,2016-01-01,F,1.12,228695,22.02062408710568,52
Fenmarsh,Westridinge,Primary,Feb,2016,2,2016-02-01,M,1.23,227985.54548626236,14.334853720334895,60
Fenmarsh,Westridinge,Primary,Feb,2016,2,2016-02-01,F,1.23,227985.54548626236,14.334853720334895,40
Fenmarsh,Westridinge,Primary,Mar,2016,3,2016-03-01,M,1.04,227253.47604152877,-0.24940034490954677,129
Fenmarsh,Westridinge,Primary,Mar,2016,3,2016-03-01,F,1.04,227253.47604152877,-0.24940034490954677,87
Fenmarsh,Westridinge,Primary,Apr,2016,4,2016-04-01,M,0.97,235317.4139317843,-4.990220217410188,130
Fenmarsh,Westridinge,Primary,Apr,2016,4,2016-04-01,F,0.97,235317.4139317843,-4.990220217410188,88
Fenmarsh,Westridinge,Primary,May,2016,5,2016-05-01,M,0.81,237215.44243014604,-7.4948810044047605,90
Fenmarsh,Westridinge,Primary,May,2016,5,2016-05-01,F,0.81,237215.44243014604,-7.4948810044047605,61
Fenmarsh,Westridinge,Primary,Jun,2016,6,2016-06-01,M,1.02,237903.56027804752,0.6157080569335089,57
Fenmarsh,Westridinge,Primary,Jun,2016,6,2016-06-01,F,1.02,237903.56027804752,0.6157080569335089,39
Fenmarsh,Westridinge,Primary,Jul,2016,7,2016-07-01,M,1.34,227191.13391258242,8.221425254506435,94
Fenmarsh,Westridinge,Primary,Jul,2016,7,2016-07-01,F,1.34,227191.13391258242,8.221425254506435,64
Fenmarsh,Westridinge,Primary,Aug,2016,8,2016-08-01,M,2.09,237463.8766278914,18.776408878672576,90
Fenmarsh,Westridinge,Primary,Aug,2016,8,2016-08-01,F,2.09,237463.8766278914,18.776408878672576,60
Fenmarsh,Westridinge,Primary,Sep,2016,9,2016-09-01,M,3.33,238930.1718672511,27.777631254739426,64
Fenmarsh,Westridinge,Primary,Sep,2016,9,2016-09-01,F,3.33,238930.1718672511,27.777631254739426,44
Fenmarsh,Westridinge,Primary,Oct,2016,10,2016-10-01,M,6.16,229226.96915687007,34.88104867828181,153
Fenmarsh,Westridinge,Primary,Oct,2016,10,2016-10-01,F,6.16,229226.96915687007,34.88104867828181,103
Fenmarsh,Westridinge,Primary,Nov,2016,11,2016-11-01,M,6.04,226014.45932345474,33.40171367645654,16
Fenmarsh,Westridinge,Primary,Nov,2016,11,2016-11-01,F,6.04,226014.45932345474,33.40171367645654,11
Fenmarsh,Westridinge,Primary,Dec,2016,12,2016-12-01,M,5.97,222054.79509961902,28.611463309233407,50
Fenmarsh,Westridinge,Primary,Dec,2016,12,2016-12-01,F,5.97,222054.79509961902,28.611463309233407,34
Fenmarsh,Westridinge,Primary,Jan,2017,13,2017-01-01,M,2.96,226449.14058622048,17.424532170069174,85
Fenmarsh,Westridinge,Primary,Jan,2017,13,2017-01-01,F,2.96,226449.14058622048,17.424532170069174,57
Fenmarsh,Westridinge,Primary,Feb,2017,14,2017-02-01,M,1.61,237149.90230394286,6.590780388195344,139
Fenmarsh,Westridinge,Primary,Feb,2017,14,2017-02-01,F,1.61,237149.90230394286,6.590780388195344,94
Fenmarsh,Westridinge,Primary,Mar,2017,15,2017-03-01,M,1.08,224233.92340485248,0.06583213135217669,23
Fenmarsh,Westridinge,Primary,Mar,2017,15,2017-03-01,F,1.08,224233.92340485248,0.06583213135217669,16
Fenmarsh,Westridinge,Primary,Apr,2017,16,2017-04-01,M,0.61,228078.7287195377,-5.988960485520858,78
Fenmarsh,Westridinge,Primary,Apr,2017,16,2017-04-01,F,0.61,228078.7287195377,-5.988960485520858,53
Fenmarsh,Westridinge,Primary,May,2017,17,2017-05-01,M,0.7,238834.8780596396,-3.7319927019722074,34
Fenmarsh,Westridinge,Primary,May,2017,17,2017-05-01,F,0.7,238834.8780596396,-3.7319927019722074,23
Fenmarsh,Westridinge,Primary,Jun,2017,18,2017-06-01,M,0.95,226438.70818527386,-0.8016345142867081,21
Fenmarsh,Westridinge,Primary,Jun,2017,18,2017-06-01,F,0.95,226438.70818527386,-0.8016345142867081,14
Fenmarsh,Westridinge,Primary,Jul,2017,19,2017-07-01,M,3.25,232469.64173375434,11.436634252790858,258
Fenmarsh,Westridinge,Primary,Jul,2017,19,2017-07-01,F,3.25,232469.64173375434,11.436634252790858,172
Fenmarsh,Westridinge,Primary,Aug,2017,20,2017-08-01,M,6.61,238417.26676850923,18.649420216446202,33
Fenmarsh,Westridinge,Primary,Aug,2017,20,2017-08-01,F,6.61,238417.26676850923,18.649420216446202,22
Fenmarsh,Westridinge,Primary,Sep,2017,21,2017-09-01,M,25.51,224474.02199135124,31.180831025034678,35
Fenmarsh,Westridinge,Primary,Sep,2017,21,2017-09-01,F,25.51,224474.02199135124,31.180831025034678,24
Fenmarsh,Westridinge,Primary,Oct,2017,22,2017-10-01,M,32.62,224375.2077512336,31.557061330075594,52
Fenmarsh,Westridinge,Primary,Oct,2017,22,2017-10-01,F,32.62,224375.2077512336,31.557061330075594,36
Fenmarsh,Westridinge,Primary,Nov,2017,23,2017-11-01,M,76.74,230974.834780592,37.330774149070145,124
Fenmarsh,Westridinge,Primary,Nov,2017,23,2017-11-01,F,76.74,230974.834780592,37.330774149070145,84
Fenmarsh,Westridinge,Primary,Dec,2017,24,2017-12-01,M,34.85,231558.47695395126,28.98616358755341,75
Fenmarsh,Westridinge,Primary,Dec,2017,24,2017-12-01,F,34.85,231558.47695395126,28.98616358755341,50
Fenmarsh,Westridinge,Primary,Jan,2018,25,2018-01-01,M,11.33,230803.53059771805,19.81072848955425,12
Fenmarsh,Westridinge,Primary,Jan,2018,25,2018-01-01,F,11.33,230803.53059771805,19.81072848955425,8
Fenmarsh,Westridinge,Primary,Feb,2018,26,2018-02-01,M,5.28,231883.53218293423,12.395390005875448,52
Fenmarsh,Westridinge,Primary,Feb,2018,26,2018-02-01,F,5.28,231883.53218293423,12.395390005875448,35
Fenmarsh,Westridinge,Primary,Mar,2018,27,2018-03-01,M,1.35,238371.78508558022,1.112137459414254,23
Fenmarsh,Westridinge,Primary,Mar,2018,27,2018-03-01,F,1.35,238371.78508558022,1.112137459414254,16
Fenmarsh,Westridinge,Primary,Apr,2018,28,2018-04-01,M,0.65,235748.89036887177,-3.388198957387831,63
Fenmarsh,Westridinge,Primary,Apr,2018,28,2018-04-01,F,0.65,235748.89036887177,-3.388198957387831,42
Fenmarsh,Westridinge,Primary,May,2018,29,2018-05-01,M,0.62,224772.09237223762,-3.738750729751709,9
Fenmarsh,Westridinge,Primary,May,2018,29,2018-05-01,F,0.62,224772.09237223762,-3.738750729751709,6
Fenmarsh,Westridinge,Primary,Jun,2018,30,2018-06-01,M,1.51,233604.09676814236,1.2597848799424172,48
Fenmarsh,Westridinge,Primary,Jun,2018,30,2018-06-01,F,1.51,233604.09676814236,1.2597848799424172,33
Fenmarsh,Westridinge,Primary,Jul,2018,31,2018-07-01,M,6.25,224526.98742823693,11.125852109929983,19
Fenmarsh,Westridinge,Primary,Jul,2018,31,2018-07-01,F,6.25,224526.98742823693,11.125852109929983,13
Fenmarsh,Westridinge,Primary,Aug,2018,32,2018-08-01,M,31.23,223689.86462365472,21.426039039029032,4
Fenmarsh,Westridinge,Primary,Aug,2018,32,2018-08-01,F,31.23,223689.86462365472,21.426039039029032,3
Fenmarsh,Westridinge,Primary,Sep,2018,33,2018-09-01,M,89.35,237265.13529813057,26.949149052288163,60
Fenmarsh,Westridinge,Primary,Sep,2018,33,2018-09-01,F,89.35,237265.13529813057,26.949149052288163,40
Fenmarsh,Westridinge,Primary,Oct,2018,34,2018-10-01,M,329.97,229333.73193087932,33.66833920372089,108
Fenmarsh,Westridinge,Primary,Oct,2018,34,2018-10-01,F,329.97,229333.73193087932,33.66833920372089,72
Fenmarsh,Westridinge,Primary,Nov,2018,35,2018-11-01,M,469.04,235271.4302895926,34.986488151383014,93
Fenmarsh,Westridinge,Primary,Nov,2018,35,2018-11-01,F,469.04,235271.4302895926,34.986488151383014,62
Fenmarsh,Westridinge,Primary,Dec,2018,36,2018-12-01,M,123.68,238153.69247375298,26.554911134595567,272
Fenmarsh,Westridinge,Primary,Dec,2018,36,2018-12-01,F,123.68,238153.69247375298,26.554911134595567,182
Duncombe,Westridinge,Primary,Jan,2016,1,2016-01-01,M,1.16,115764,19.153410052349304,19
Duncombe,Westridinge,Primary,Jan,2016,1,2016-01-01,F,1.16,115764,19.153410052349304,14
Duncombe,Westridinge,Primary,Feb,2016,2,2016-02-01,M,1.22,120680.35876748555,12.99014680387888,18
Duncombe,Westridinge,Primary,Feb,2016,2,2016-02-01,F,1.22,120680.35876748555,12.99014680387888,13
Duncombe,Westridinge,Primary,Mar,2016,3,2016-03-01,M,1.14,121153.2781751655,2.38676606629274,10
Duncombe,Westridinge,Primary,Mar,2016,3,2016-03-01,F,1.14,121153.2781751655,2.38676606629274,8
Duncombe,Westridinge,Primary,Apr,2016,4,2016-04-01,M,0.94,119155.27713511392,-3.7707295906006655,59
Duncombe,Westridinge,Primary,Apr,2016,4,2016-04-01,F,0.94,119155.27713511392,-3.7707295906006655,40
Duncombe,Westridinge,Primary,May,2016,5,2016-05-01,M,0.94,117254.55550658226,-4.014325622560805,20
Duncombe,Westridinge,Primary,May,2016,5,2016-05-01,F,0.94,117254.55550658226,-4.014325622560805,14
Duncombe,Westridinge,Primary,Jun,2016,6,2016-06-01,M,1.07,121121.58494728916,2.1518234612112535,91
Duncombe,Westridinge,Primary,Jun,2016,6,2016-06-01,F,1.07,121121.58494728916,2.1518234612112535,62
Duncombe,Westridinge,Primary,Jul,2016,7,2016-07-01,M,1.53,115395.47525037355,10.91143260954696,30
Duncombe,Westridinge,Primary,Jul,2016,7,2016-07-01,F,1.53,115395.47525037355,10.91143260954696,21
Duncombe,Westridinge,Primary,Aug,2016,8,2016-08-01,M,2.15,114426.19416672528,19.759227154795443,88
Duncombe,Westridinge,Primary,Aug,2016,8,2016-08-01,F,2.15,114426.19416672528,19.759227154795443,60
Duncombe,Westridinge,Primary,Sep,2016,9,2016-09-01,M,4.05,113645.459295417,29.20704982180586,58
Duncombe,Westridinge,Primary,Sep,2016,9,2016-09-01,F,4.05,113645.459295417,29.20704982180586,39
Duncombe,Westridinge,Primary,Oct,2016,10,2016-10-01,M,6.12,120456.66478245445,35.9432833875093,85
Duncombe,Westridinge,Primary,Oct,2016,10,2016-10-01,F,6.12,120456.66478245445,35.9432833875093,57
Duncombe,Westridinge,Primary,Nov,2016,11,2016-11-01,M,5.93,112597.57266590037,32.642345607577205,4
Duncombe,Westridinge,Primary,Nov,2016,11,2016-11-01,F,5.93,112597.57266590037,32.642345607577205,4
Duncombe,Westridinge,Primary,Dec,2016,12,2016-12-01,M,6.05,117681.32846114763,30.795704200726426,40
Duncombe,Westridinge,Primary,Dec,2016,12,2016-12-01,F,6.05,117681.32846114763,30.795704200726426,28
Duncombe,Westridinge,Primary,Jan,2017,13,2017-01-01,M,3.55,112914.1737627659,17.816275590337998,36
Duncombe,Westridinge,Primary,Jan,2017,13,2017-01-01,F,3.55,112914.1737627659,17.816275590337998,25
Duncombe,Westridinge,Primary,Feb,2017,14,2017-02-01,M,1.93,120725.65005585217,8.4149224438104,118
Duncombe,Westridinge,Primary,Feb,2017,14,2017-02-01,F,1.93,120725.65005585217,8.4149224438104,79
